title,type,titlereleased,image_landscape,image_portrait,rating,quality,actors,director,category,imdb,runtime,netflixid,date_released,description,language
Strawberry Shortcake: Berry in the Big City ,TV,2021–,https://www.whats-on-netflix.com/wp-content/uploads/covers/strawberryshortcakeberryinthebigcity.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/strawberryshortcakeberryinthebigcity.jpeg,TV-Y,,"Ana Sani, Chirag Naik",N/A,Animation,,9 mins,81580433,2022-04-15,Aspiring baker Strawberry Shortcake arrives in Big Apple City to get her big break -- and have flan-tastic adventures with her new berry besties!,English
Street Food: Asia,TV,2019,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABTHQHD49DHTNfsygNqxXFNa0JBT2brvu6x_5VI-7I5lZ0qNlIH21MRIvRbwUZBcjFwEP48ztUQVlOll0ggoJkTq-3UmiOZSWbQ.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABTHQHD49DHTNfsygNqxXFNa0JBT2brvu6x_5VI-7I5lZ0qNlIH21MRIvRbwUZBcjFwEP48ztUQVlOll0ggoJkTq-3UmiOZSWbQ.jpg,TV-G,SuperHD,,,,8.0/10,,80244996,2019-04-26,Embark on a global cultural journey into street food and discover the stories of the people who create the flavorful dishes.,Thai
Street Food: Latin America ,TV,,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABdM-wyHjJ0BnYaI2Cgoi5z3PW3MT1Q-4y-9_LDh2Tce-1OebJaLjlaxw60D1kUXGQ78-tsn61Z2Se3bveKEAJmNbIGQYyxA-LkfJ8unJ0jpSYMdaRtLiFbmiXM3vKQ.jpg,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABdM-wyHjJ0BnYaI2Cgoi5z3PW3MT1Q-4y-9_LDh2Tce-1OebJaLjlaxw60D1kUXGQ78-tsn61Z2Se3bveKEAJmNbIGQYyxA-LkfJ8unJ0jpSYMdaRtLiFbmiXM3vKQ.jpg,TV-PG,SuperHD,,,"Documentary, Reality",,,81249660,2020-07-21,"In this vibrant docuseries, Latin American chefs tell their stories and bring a taste of tradition and innovation to their delicious offerings.",Spanish
Street Food: USA ,TV,2022–,https://www.whats-on-netflix.com/wp-content/uploads/covers/streetfoodusa.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/streetfoodusa.jpeg,TV-MA,,N/A,N/A,Documentary,,N/A,81249665,2022-07-26,"Get a taste of the most beloved bites on American streets and, along the way, discover the heart, soul and wildly diverse real people behind the food.",English
Stretch Armstrong & the Flex Fighters,TV,2017,https://occ-0-114-116.1.nflxso.net/art/88546/7f0f7530b305a9656ff6c73877a0e92615888546.jpg,https://occ-0-114-116.1.nflxso.net/art/88546/7f0f7530b305a9656ff6c73877a0e92615888546.jpg,TV-Y7,SuperHD,"Scott Menville, Steven Yeun, Ogie Banks, Wil Wheaton",,,6.4/10,,80095988,2017-11-17,Jake Armstrong and his best friends are unexpectedly transformed into superheroes who learn to reach far beyond the limits of any ordinary teenager.,English
Strongest Deliveryman ,TV,2017,https://www.whats-on-netflix.com/wp-content/uploads/covers/strongestdeliveryman.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/strongestdeliveryman.jpeg,TV-MA,SuperHD,"Kyung-pyo Go, Kang Bong-Sung, Soo-bin Chae, Sun Woo Jae Duk",N/A,Drama,,N/A,80211787,2020-11-23,Two gutsy food delivery workers strive to overcome their socioeconomic disadvantages to achieve big goals -- and bump into love along the way.,Korean
Styling Hollywood,TV,2019,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABXlyd1OfzzLiGXf-ax3cTmDUMTXGeB9TuUjFXy7M3olllfOysG574-7B8YUmS560HUmC0ip6kVJx9x8xXkzMHyj8HuwkncNmEEx_AfJFO1KYlYyW5QHV3afe0ke9xA.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABXlyd1OfzzLiGXf-ax3cTmDUMTXGeB9TuUjFXy7M3olllfOysG574-7B8YUmS560HUmC0ip6kVJx9x8xXkzMHyj8HuwkncNmEEx_AfJFO1KYlYyW5QHV3afe0ke9xA.jpg,TV-14,SuperHD,"Jason Bolden, Adair Curtis",,,6.5/10,,80204364,2019-08-30,"Whether styling superstars or elevating A-list homes, couple Jason Bolden and Adair Curtis of JSN Studio connect famous clientele with the chicest looks.",English
Suburra: Blood on Rome,TV,2017,https://occ-0-1723-1722.1.nflxso.net/art/b3de1/629756d7ef3d725a9937d621532cc4bc516b3de1.jpg,https://occ-0-1723-1722.1.nflxso.net/art/b3de1/629756d7ef3d725a9937d621532cc4bc516b3de1.jpg,TV-MA,SuperHD,"Alessandro Borghi, Giacomo Ferrara, Eduardo Valdarnini, Francesco Acquaroli",,,8.0/10,,80081537,2017-10-06,"In 2008, a fight over land in a seaside town near Rome spirals into a deadly battle between organized crime, corrupt politicians and the Vatican.",Italian
Sue Perkins: Perfectly Legal ,TV,2022,https://www.whats-on-netflix.com/wp-content/uploads/covers/sueperkinsperfectlylegal.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/sueperkinsperfectlylegal.jpeg,TV-MA,,Sue Perkins,N/A,Documentary,,45 mins,81087300,2022-10-13,"Sue Perkins confronts middle age head-on by experiencing various Latin American countries in adventurous, shockingly legal and sometimes dangerous ways.",English
Sugar Rush ,TV,2018,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABatr32w2vCaYPqVk9CQWcOkaBUWZFSz53aN9_W7lpbPpZFiljUunUeidqzorNGDZUSfCcb8YB14gsitSuzp6XeZ_PknmcddJfSzTa66JKh10FGsocb1-QF7dpvX58ElvB-bHjzwAf74MF5V_cNqaQAPdDvoS83E.jpg,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABatr32w2vCaYPqVk9CQWcOkaBUWZFSz53aN9_W7lpbPpZFiljUunUeidqzorNGDZUSfCcb8YB14gsitSuzp6XeZ_PknmcddJfSzTa66JKh10FGsocb1-QF7dpvX58ElvB-bHjzwAf74MF5V_cNqaQAPdDvoS83E.jpg,TV-PG,SuperHD,"Hunter March, Candace Nelson, Adriano Zumbo",,Game-Show,,,80201328,2020-07-31,Time's the most important ingredient as teams race against the clock -- and each other -- to bake up the best-tasting sweets.,English
Sugar Rush Christmas,TV,2019,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABWMNpCDfRfIeSX7uanWEy0g4iNoFRJ0xVr5EzK0JBb15hvFjlRNrnfcE1ISxfqXF4XYxx9oRi4ilF7zKjDE2UtdWhPube1TGCa8TH92N8OgMEW8esb6q9_c1c3pjKA.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABWMNpCDfRfIeSX7uanWEy0g4iNoFRJ0xVr5EzK0JBb15hvFjlRNrnfcE1ISxfqXF4XYxx9oRi4ilF7zKjDE2UtdWhPube1TGCa8TH92N8OgMEW8esb6q9_c1c3pjKA.jpg,TV-PG,SuperHD,"Hunter March, Candace Nelson, Adriano Zumbo",,,6.9/10,,81094391,2019-11-29,"It's everything you love about ""Sugar Rush"" -- with a holly jolly holiday twist -- in this Christmas-themed spin on competitive baking.",English
Summer Heat ,TV,2022–,https://www.whats-on-netflix.com/wp-content/uploads/covers/summerheat.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/summerheat.jpeg,TV-MA,,"Giovanna Lancellotti, Gabz, Jorge López, André Luiz Frambach, Maicon Rodrigues, Giovanna Rispoli",N/A,Drama,,49 mins,81054857,2022-01-21,"A group of young adults working at a paradisiac resort live an unforgettable summer as they discover love, true friendships and devastating secrets.",Portuguese
Summer Job ,TV,2022–,https://www.whats-on-netflix.com/wp-content/uploads/covers/summerjob.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/summerjob.jpeg,TV-MA,,Matilde Gioli,N/A,"Game-Show, Reality-TV",,47 mins,81417726,2022-12-16,"Ten Gen Z contestants go on their dream vacation. But for a shot at staying in a luxury villa -- and to win €100,000 -- they have to work real jobs.",Italian
Summertime,TV,2020,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABd5Amk46r-zuXT6nklNxiioCYdG_uWCAHPRMiEsKJILoTa4uqRGktgi3PmdJPdwVTHSdLO5JsGLUiiLxfOSu_QZCjIB7IbIforf4LppuLHWIoa4vwh3VclrwNkT42Q.jpg,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABd5Amk46r-zuXT6nklNxiioCYdG_uWCAHPRMiEsKJILoTa4uqRGktgi3PmdJPdwVTHSdLO5JsGLUiiLxfOSu_QZCjIB7IbIforf4LppuLHWIoa4vwh3VclrwNkT42Q.jpg,TV-MA,SuperHD,"Coco Rebecca Edogamhe, Ludovico Tersigni, Amanda Campana, Andrea Lattanzi",,,5.6/10,,81004936,2020-04-29,Two young adults from very different backgrounds fall in love during a summer on Italy’s Adriatic Coast. Inspired by Federico Moccia's book series.,Italian
Sunderland 'Til I Die,TV,2018,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABaKLKIhCBGK3HcN17kGXWBqFs-YYOuyi_CLxoV1_tFF2727y_ian-qjf-loXo_xMaWUTAo4-nGobnGa06iACMuoONK9j1MrLRdrJU0-yIJP4rvSZBZdWYhCbQgBjEg2gS23F1Xvjf6DGw8gbYIXDFjJ3F6cQ5WU.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABaKLKIhCBGK3HcN17kGXWBqFs-YYOuyi_CLxoV1_tFF2727y_ian-qjf-loXo_xMaWUTAo4-nGobnGa06iACMuoONK9j1MrLRdrJU0-yIJP4rvSZBZdWYhCbQgBjEg2gS23F1Xvjf6DGw8gbYIXDFjJ3F6cQ5WU.jpg,TV-MA,SuperHD,,,,8.2/10,,80207046,2018-12-14,This docuseries follows English soccer club Sunderland through the 2017-18 season as they try to bounce back after relegation from the Premier League.,English
Sunny Bunnies ,TV,2015,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABTT_TkjogbriTKMHWBUYJmvgW-Gjlx-tX4dXX-tZPbKEW7VG6d_qtoVqpRbDgBI-xfsvQJgZMbMYBQSXDLezTiYYVABO.jpg,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABTT_TkjogbriTKMHWBUYJmvgW-Gjlx-tX4dXX-tZPbKEW7VG6d_qtoVqpRbDgBI-xfsvQJgZMbMYBQSXDLezTiYYVABO.jpg,TV-Y,SuperHD,"Dmitri Davidovich, Kimberly Foudy, Svetlana Tsimokhina",,Animation,,,81286920,2020-07-15,"Furry little bunnies hop through wild adventures as they find solutions, fun and sometimes mischief wherever there is light.",English
Super Crooks ,TV,2021–,https://www.whats-on-netflix.com/wp-content/uploads/covers/supercrooks.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/supercrooks.jpeg,TV-MA,,"Kenjirô Tsuda, Maaya Sakamoto, Jun\'ichi Suwabe",N/A,"Animation, Action, Adventure",,N/A,81034907,2021-11-25,Johnny Bolt recruits a group of ragtag supervillains for one last heist. Their target: A ruthless super-powered crime boss. What can go wrong?,Japanese
Super Drags,TV,2018,https://occ-0-1722-1723.1.nflxso.net/art/e251d/942ef985bda0b77d2be4353e50ff5380964e251d.jpg,https://occ-0-1722-1723.1.nflxso.net/art/e251d/942ef985bda0b77d2be4353e50ff5380964e251d.jpg,TV-MA,SuperHD,"Fernando Mendonça, Sérgio Cantú, Wagner Follare, Pabllo Vittar",,,5.6/10,,80218634,2018-11-09,"In this adult animated series, three gay co-workers lead double lives as drag queen superheroes, saving the LGBTQ community from evil nemeses.",Portuguese
Super Giant Robot Brothers ,TV,2022–,https://www.whats-on-netflix.com/wp-content/uploads/covers/supergiantrobotbrothers.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/supergiantrobotbrothers.jpeg,TV-Y7,,"Ren Hanami, Eva Ariel Binder, Jared Farid Ward",N/A,"Animation, Action, Adventure",,24 mins,80211128,2022-08-04,"Once the squabbling stops, the battling begins! Robot siblings Shiny and Thunder and their whiz inventor must defend Earth when space monsters attack.",English
Super Monsters,TV,2017,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABYbdqoikH5QQza1k41G758cJ5CT0Y4vZc7DD_ObOpCsP0xEwokKlU-7YUGdmd8XwFAWdfY3baM1YP4-Ky6JoH8VFnIsNlk7RvlAEuPHxFIeZ5QFJ9l8MA4qqWPkUzO17LpSJaPr02RlZme9OXZ-boPLzKtt92Bk.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABYbdqoikH5QQza1k41G758cJ5CT0Y4vZc7DD_ObOpCsP0xEwokKlU-7YUGdmd8XwFAWdfY3baM1YP4-Ky6JoH8VFnIsNlk7RvlAEuPHxFIeZ5QFJ9l8MA4qqWPkUzO17LpSJaPr02RlZme9OXZ-boPLzKtt92Bk.jpg,TV-Y,SuperHD,"Erin Mathews, Alessandro Juliani, Andrea Libman, Nicole Anthony",,,6.7/10,,80124711,2017-10-13,Preschool kids whose parents are the world's most famous monsters try to master their special powers while preparing for kindergarten.,English
Super Monsters Monster Party,TV,2018,https://occ-0-114-116.1.nflxso.net/art/cad69/67cf943fa9082399734f2022b67b5cd5f1ecad69.jpg,https://occ-0-114-116.1.nflxso.net/art/cad69/67cf943fa9082399734f2022b67b5cd5f1ecad69.jpg,TV-Y,SuperHD,"Erin Mathews, Elyse Maloway, Vincent Tong, Andrea Libman",,,,,81002336,2018-09-14,"Sing along and move to this groovy collection of music videos featuring monster friends Katya, Lobo, Zoe, Drac, Cleo and Frankie!",English
Super Monsters Monster Pets,TV,2019,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABRYGsXGXd1_DXF6yHqpaYtBawtizl8L8BOTbvXLn_Bs3fVIdtam3nGKxqxvKKHZ4es4Tl3x1Bg0cqf2tpC8FPb-4mA4eJGTBVg.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABRYGsXGXd1_DXF6yHqpaYtBawtizl8L8BOTbvXLn_Bs3fVIdtam3nGKxqxvKKHZ4es4Tl3x1Bg0cqf2tpC8FPb-4mA4eJGTBVg.jpg,TV-Y,SuperHD,"Erin Mathews, Kathleen Barr, Chiara Zanni, Rebecca Shoichet",,,6.4/10,,81006334,2019-06-07,The adorably magical Monster Pets star in a series of short adventures that are big on fun -- and full of surprises!,English
Super PupZ ,TV,2022,https://www.whats-on-netflix.com/wp-content/uploads/covers/superpupz.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/superpupz.jpeg,TV-G,,"Dave Foley, Harland Williams, Michael Teigen, Davide Fair, Aria Birch, Dylan Schombing",,"Family, Comedy",,47 mins,81309532,2022-03-31,Four superpowered pups work as a pack to help their new kid pals -- and a furry alien friend -- in a cute and cuddly cosmic adventure!,English
Superbro ,TV,2017–,https://www.whats-on-netflix.com/wp-content/uploads/covers/superbro.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/superbro.jpeg,TV-MA,,"Theodore Saidden, Nathan Saidden, Joseph Green, Adrian Pickering, Alicia Banit, Diamond Lust ",N/A,Comedy,,30 min,81616526,2022-08-24,A suburban Australian teen and his best friend get up to no good in this comedy based on Theodore and Nathan Saidden's beloved YouTube sketch series.,English
Supergirl,TV,2015,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABThWc_pWrZ4udk11kYOnuckBJmki_JU30X1nvbysFvwNNHQzuN4KOsf_mGiDOwkAmpehckAGZrlHRizxsa181PNWxsENrDfhuCPmxC1vXDFXzcu3PlGLi3kOIExU0ijwlNQ.jpg,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABThWc_pWrZ4udk11kYOnuckBJmki_JU30X1nvbysFvwNNHQzuN4KOsf_mGiDOwkAmpehckAGZrlHRizxsa181PNWxsENrDfhuCPmxC1vXDFXzcu3PlGLi3kOIExU0ijwlNQ.jpg,TV-14,SuperHD,"Melissa Benoist, Mehcad Brooks, Chyler Leigh, Jeremy Jordan",Jesse Warn,,6.3/10,,80065386,2016-09-09,"To avert a disaster, Kara Danvers reveals her powers and true identity: She is Superman's cousin, now known as Supergirl, protector of National City.",English
Supermodel Me: Revolution ,TV,2022,https://www.whats-on-netflix.com/wp-content/uploads/covers/supermodelmerevolution.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/supermodelmerevolution.jpeg,TV-MA,,"Cindy Bishop, Hanli Hoefer",,Reality,,46 mins,81620610,2022-12-02,Twelve up-and-coming models from across Asia strut their stuff for a tough new judging panel in this fierce competition to win career-making prizes.,English
Supernatural,TV,2005,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABUKnZCQvmZrGYdOCfz7FQB-EBn4AGJkcXuQu4ewbkMvD_MaYlaECZwwEhBdLYex5yBlUyzRLu6busQXqVQzXJOnp9Cai0rgxz3pFuTxSYq9B1CkXMYr0shwU8eZCk8E8-hg.jpg,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABUKnZCQvmZrGYdOCfz7FQB-EBn4AGJkcXuQu4ewbkMvD_MaYlaECZwwEhBdLYex5yBlUyzRLu6busQXqVQzXJOnp9Cai0rgxz3pFuTxSYq9B1CkXMYr0shwU8eZCk8E8-hg.jpg,TV-14,SuperHD,"Jared Padalecki, Jensen Ackles, Mark Sheppard, Misha Collins",Phil Sgriccia,"Classic & Cult TV
                  TV Action & Adventure
                  TV Horror",7.2/10,,70143825,2012-01-30,"Siblings Dean and Sam crisscross the country, investigating paranormal activity and picking fights with demons, ghosts and monsters.",English
Surviving Death ,TV,2010–,https://www.whats-on-netflix.com/wp-content/uploads/covers/survivingdeath.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/survivingdeath.jpeg,TV-MA,SuperHD,"Jeff Jack, Paul Matusheski, Sam Parnia",N/A,Documentary,,N/A,80998853,2021-01-06,"What happens after we die? This docuseries explores personal stories and research on near-death experiences, reincarnation and paranormal phenomena.",English
Surviving Escobar - Alias JJ,TV,2017,https://occ-0-114-116.1.nflxso.net/art/a26f0/ba407896521ae43bce47bf9d453eb144ec7a26f0.jpg,https://occ-0-114-116.1.nflxso.net/art/a26f0/ba407896521ae43bce47bf9d453eb144ec7a26f0.jpg,TV-MA,SuperHD,"Juan Pablo Urrego, Amparo Grisales, Nicole Santamaría, Elkin Díaz",,,7.9/10,,80141259,2017-08-01,"As the Medellín Cartel crumbles, Pablo Escobar's No. 1 hit man struggles to stay alive and gain respect in the prison hierarchy.",Spanish
Surviving R. Kelly,TV,2019,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABd1NBaD_I5kZl9Pt8MDAHTh5NjzWETQNaEKC_WVwbotrKtCBGzls2e8No0nAz-SHijUD6zpWFm5CTq-JV_wGpWtBoOoGIDkYtw.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABd1NBaD_I5kZl9Pt8MDAHTh5NjzWETQNaEKC_WVwbotrKtCBGzls2e8No0nAz-SHijUD6zpWFm5CTq-JV_wGpWtBoOoGIDkYtw.jpg,TV-MA,SuperHD,R. Kelly,,,7.6/10,,81069393,2019-09-15,"In this documentary series on the tangled history of allegations against musician R. Kelly, women give detailed accounts of sexual and mental abuse.",English
Surviving R. Kelly Part II: The Reckoning,TV,2020,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABQ5Gl4c9igg5CiU3MlWlwByaJejFN2t_LRd-dFqex7f9dJQ6MDoQNagM9jqIzSJrCS3EPra-h_LvbUrDZuctIdzAH0zq.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABQ5Gl4c9igg5CiU3MlWlwByaJejFN2t_LRd-dFqex7f9dJQ6MDoQNagM9jqIzSJrCS3EPra-h_LvbUrDZuctIdzAH0zq.jpg,TV-MA,SuperHD,R. Kelly,,,7.6/10,,81269343,2020-04-13,"As more women come forward with harrowing accusations against R. Kelly, his criminal case gains momentum in this follow-up to the powerful docuseries.",English
Surviving Summer ,TV,2022–,https://www.whats-on-netflix.com/wp-content/uploads/covers/survivingsummer.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/survivingsummer.jpeg,TV-PG,,"Sky Katz, Kai Lewins, Lilliana Bowrey, Joao Marinho, Savannah La Rain, Chris Alosio",N/A,"Drama, Family",,27 mins,81032078,2022-06-03,"Expelled from school and exiled to Australia, a rebel New York teen makes waves among a young surfer's inner circle -- and leaves a mess in her wake.",English
Swap Shop ,TV,2021–,https://www.whats-on-netflix.com/wp-content/uploads/covers/swapshop.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/swapshop.jpeg,TV-14,,N/A,N/A,Reality-TV,,33 mins,81208067,2021-11-09,"When the ""Swap Shop"" radio show shares the scoop on sweet deals, collectors of cars, comics, creepy clown statues and more listen with ears wide open.",English
Sweet Home,TV,2020–,https://www.whats-on-netflix.com/wp-content/uploads/covers/sweethome.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/sweethome.jpeg,TV-MA,SuperHD,"Song Kang, Lee Jin-uk, Lee Si-young, Lee Do-hyun, Kim Nam-hee, Ko Min-si",N/A,"Drama, Fantasy, Horror, Thriller",,50 mins,81061734,2020-12-18,"As humans turn into savage monsters and wreak terror, one troubled teen and his apartment neighbors fight to survive -- and to hold on to their humanity.",Korean
Sweet Magnolias ,TV,2020,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABQ7vUgafRIIRH-SYf1IgFG71FN5LDQrsw7BCI0aAQccjpOQOS9MQZHkkLiOWi_1L76eIArF9F3zVHAyphlVOXhZwrob4BO2JjPAfxoUMsOA2XTt3Z0_C0CYmfRZcMA.jpg,https://occ-0-1722-1723.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABQ7vUgafRIIRH-SYf1IgFG71FN5LDQrsw7BCI0aAQccjpOQOS9MQZHkkLiOWi_1L76eIArF9F3zVHAyphlVOXhZwrob4BO2JjPAfxoUMsOA2XTt3Z0_C0CYmfRZcMA.jpg,TV-14,SuperHD,"Anneliese Judge, Carson Rowland, Logan Allen, Scott Burns",,Drama,0,,80239866,2020-05-19,"Lifelong friends Maddie, Helen and Dana Sue lift each other up as they juggle relationships, family and careers in the small, Southern town of Serenity.",English
Sweet Tooth ,TV,2021–,https://www.whats-on-netflix.com/wp-content/uploads/covers/sweettooth.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/sweettooth.jpeg,TV-14,,"Nonso Anozie, Christian Convery, Stefania LaVie Owen",N/A,"Action, Adventure, Drama",,53 mins,81221380,2021-06-04,"On a perilous adventure across a post-apocalyptic world, a lovable boy who's half-human and half-deer searches for a new beginning with a gruff protector.",English
Switched,TV,2018,https://occ-0-114-116.1.nflxso.net/art/2a47c/3d8b74163cba0bf1922d4851838d462bc112a47c.jpg,https://occ-0-114-116.1.nflxso.net/art/2a47c/3d8b74163cba0bf1922d4851838d462bc112a47c.jpg,TV-MA,SuperHD,"Daiki Shigeoka, Tomohiro Kamiyama, Kaya Kiyohara, Miu Tomita",,,7.2/10,,80230018,2018-08-01,"High schooler Ayumi's perfect world evaporates when her envious classmate Zenko somehow steals her body, her boyfriend and her life.",Japanese
Sword Art Online,TV,2012,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABZ-O5iay-jmv0Nur1hhppUmXxQaqmLS2yGZD9fAOPvgk4YkwW5ZfQCnPxTm4KV9EvAFoZKp4BhtFievObiMIDvJY08YyGCi_zA.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABZ-O5iay-jmv0Nur1hhppUmXxQaqmLS2yGZD9fAOPvgk4YkwW5ZfQCnPxTm4KV9EvAFoZKp4BhtFievObiMIDvJY08YyGCi_zA.jpg,TV-MA,SuperHD,"Yoshitsugu Matsuoka, Haruka Tomatsu, Ayana Taketatsu, Kanae Ito",,,7.6/10,,70302573,2019-06-15,A video game whiz helps create a new technology that enables players to guide their online avatars with their own bodies -- but a dark twist emerges.,Japanese
SWORDGAI The Animation,TV,2018,https://occ-0-114-116.1.nflxso.net/art/cfbdd/e8ec2ba8fc12719aec616be00d00f4ce50acfbdd.jpg,https://occ-0-114-116.1.nflxso.net/art/cfbdd/e8ec2ba8fc12719aec616be00d00f4ce50acfbdd.jpg,TV-MA,SuperHD,"Yuto Uemura, Yuuka Aisaka, Nobunaga Shimazaki, Yuuichirou Umehara",,,5.9/10,,80175350,2018-03-23,"A young man becomes host to a legendary infernal sword and, with the fate of humanity now in his arm, wields its demonic power against his enemies.",Japanese
T-Rex Ranch ,TV,2014–,https://www.whats-on-netflix.com/wp-content/uploads/covers/trexranch.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/trexranch.jpeg,TV-Y,,"Jett Automo, Perry Laylon Ojeda, Maliyah Monae Kellam",N/A,Family,,10 mins,81599270,2022-05-01,The park rangers at T-Rex Ranch go on action-packed adventures to protect their dinosaur friends from the scheming Dino Master.,English
